product_id,actual_price,rating,category_Car&Motorbike,category_Computers&Accessories,category_Electronics,category_Health&PersonalCare,category_Home&Kitchen,category_HomeImprovement,category_MusicalInstruments,category_OfficeProducts,category_Toys&Games,Cluster
B07VZYMQNZ,1440.0,4.2,False,False,False,False,True,False,False,False,False,3
B01L7C4IU2,3045.0,4.2,False,False,False,False,True,False,False,False,False,3
B09H7JDJCW,3595.0,4.0,False,False,False,False,True,False,False,False,False,3
B07F6GXNPB,500.0,4.3,False,False,False,False,True,False,False,False,False,3
B0B97D658R,799.0,3.6,False,False,False,False,True,False,False,False,False,3
B09NFSHCWN,1899.0,3.5,False,False,False,False,True,False,False,False,False,3
B076VQS87V,799.0,4.3,False,False,False,False,True,False,False,False,False,3
B09LMMFW3S,399.0,3.6,False,False,False,False,True,False,False,False,False,3
B0BBLHTRM9,699.0,2.9,False,False,False,False,True,False,False,False,False,3
B0BJYSCWFQ,1999.0,4.2,False,False,False,False,True,False,False,False,False,3
B0187F2IOK,2199.0,4.4,False,False,False,False,True,False,False,False,False,3
B0B8CB7MHW,999.0,4.1,False,False,False,False,True,False,False,False,False,3
B07K19NYZ8,3290.0,3.8,False,False,False,False,True,False,False,False,False,3
B08ZXZ362Z,3098.0,3.5,False,False,False,False,True,False,False,False,False,3
B00GHL8VP2,4990.0,4.1,False,False,False,False,True,False,False,False,False,3
B0B9JZW1SQ,1200.0,3.2,False,False,False,False,True,False,False,False,False,3
B00TI8E7BI,2695.0,4.4,False,False,False,False,True,False,False,False,False,3
B07J9KXQCC,2299.0,3.6,False,False,False,False,True,False,False,False,False,3
B0B3JSWG81,999.0,3.1,False,False,False,False,True,False,False,False,False,3
B08L7J3T31,919.0,4.0,False,False,False,False,True,False,False,False,False,3
B01M6453MB,3045.0,4.1,False,False,False,False,True,False,False,False,False,3
B009P2LIL4,3080.0,3.6,False,False,False,False,True,False,False,False,False,3
B00J5DYCCA,1890.0,4.0,False,False,False,False,True,False,False,False,False,3
B01486F4G6,3690.0,4.3,False,False,False,False,True,False,False,False,False,3
